"chromosome","start","end","width","strand","gene_id","symbol","Log2FC","Pval","FDR"
"chr1",21274972,21275988,1017,"+","319107","Taar9",-0.0285875796011722,0.49071438868347,0.816888511386907
"chr1",21289843,21290877,1035,"+","319105","Taar8c",0.460793239781479,0.0637631475478896,0.404774227133361
"chr1",21305056,21306090,1035,"+","319106","Taar8b",-0.0521512055903871,0.766224503676705,0.930932985873621
"chr1",21332763,21333887,1125,"-","319104","Taar8a",0.394255474837325,0.632803313221173,0.884513558690316
"chr1",21373493,21374569,1077,"-","294130","Taar7h",0.336405607552307,0.982950313890412,0.998361728149112
"chr1",21387360,21388436,1077,"-","294131","Taar7g",0.00935883253839651,0.734798260001688,0.922590810205717
"chr1",21401716,21402792,1077,"-","294133","Taar7e",0.504853265675356,0.367140268164938,0.744979673269993
"chr1",21409325,21410401,1077,"-","294134","Taar7d",0.127591686720149,0.501801080141676,0.821901512006347
"chr1",21429364,21430440,1077,"-","494535","Taar7c",2.06778467005241,0.887107057361205,0.968227958259825
"chr1",21440832,21441908,1077,"-","294126","Taar7b",-0.134048420251205,0.861047016125616,0.96035620218926
"chr1",21450933,21452009,1077,"+","294125","Taar7a",-0.871550123684552,0.668754743850058,0.899731407580374
"chr1",21458475,21459512,1038,"+","294124","Taar6",-0.575890107973288,0.839663889414794,0.955055648616538
"chr1",21469923,21470936,1014,"-","294123","Taar5",0.0899961908039316,0.688730001774506,0.906481043121038
"chr1",21481050,21482093,1044,"-","294122","Taar4",0.649831255063358,0.100443944183408,0.479921543930434
"chr1",21491538,21492566,1029,"-","494319","Taar3",-0.442965266584116,0.228867433715122,0.632529701212049
"chr1",21500290,21504259,3970,"-","294121","Taar2",0.298979780740676,0.86392390897989,0.961212587679776
"chr1",21517742,21518740,999,"-","113914","Taar1",0.589945571447692,0.301785766490866,0.699417311726271
"chr1",21537091,21547395,10305,"-","29142","Vnn1",0.234292701010385,0.00832663319708364,0.203877632237422
"chr1",21571364,21583626,12263,"-","498992","Vnn3",0.0405222262736731,0.0254892876406902,0.292036415533262
"chr1",21679941,21680668,728,"-","100910237","LOC100910237",0.00536098598991459,0.568398402247873,0.854007693379865
"chr1",21680854,21683010,2157,"+","65139","Rps12",-0.143861098013283,0.696413732169895,0.90987682922457
"chr1",22172275,22414125,241851,"+","292172","Eya4",0.0688770097956037,0.0619929829549112,0.400998411645242
"chr1",22701353,22704204,2852,"+","252856","Tcf21",-0.11420370602538,0.998965941675089,1
"chr1",22778481,22803305,24825,"+","689030","Tbpl1",-0.0355038032580089,0.931578986886247,0.982669214617418
"chr1",22804418,22858075,53658,"-","308028","Slc2a12",0.134217741713569,0.204325699101208,0.611092767774941
"chr1",22980258,22988097,7840,"-","29517","Sgk1",-0.0733733871251336,0.948214277327693,0.98841940447535
"chr1",23735272,23762997,27726,"+","361459","Clvs2",-0.295245805437884,0.34297221477377,0.729481422459267
"chr1",23955651,24410413,454763,"-","59299","Trdn",-0.195661011795831,0.205926544273341,0.612259693121473
"chr1",26016668,26108736,92069,"+","292188","Rnf217",-0.148527709325929,0.47204669571179,0.80681365773529
"chr1",26172170,26290704,118535,"+","689256","Tpd52l1",-0.153773099410994,0.615109730134955,0.877213481394554
"chr1",26294033,26313914,19882,"-","361462","Hddc2",-0.045772174628317,0.769544240031344,0.931742585687503
"chr1",26822131,26832218,10088,"+","155430","Hey2",0.0341059678321655,0.36938631753117,0.7462237386156
"chr1",27035936,27045799,9864,"+","246769","Hint3",-0.199529283398693,0.421636508430907,0.778742744665286
"chr1",27054432,27109763,55332,"+","378794","Trmt11",-0.325718012265214,0.823020414468712,0.950649841577043
"chr1",27525324,27530464,5141,"+","689399","Cenpw",-0.219996054844828,0.907667344872222,0.974783175083366
"chr1",28283914,28367061,83148,"+","498997","Rspo3",0.0317152354030396,0.981933015068699,0.998202651643833
"chr1",28465165,28475761,10597,"+","308051","Rnf146",-0.298222709938961,0.281177849768368,0.681903824324207
"chr1",28476360,28506718,30359,"-","361465","Echdc1",-0.183465593487895,0.784542746712894,0.936685450269508
"chr1",28615606,28630309,14704,"-","292199","Kiaa0408L",-0.0841347188409277,0.858569239930216,0.959070537974745
"chr1",28921475,28925646,4172,"+","502225","Lrrc14b",-0.193213873981339,0.332441451143439,0.722526870485502
"chr1",28929546,28935891,6346,"-","308060","Ccdc127",0.0136774025668938,0.906727609727065,0.974704239483654
"chr1",28935965,28960936,24972,"+","157074","Sdha",0.245099537211485,0.377704589467261,0.750900553708843
"chr1",28966518,28982185,15668,"+","308061","Pdcd6",0.129556317298282,0.0298841312542366,0.303694514148472
"chr1",28993634,29088673,95040,"+","498999","Ahrr",0.222745872257657,0.00354468490852477,0.156952217569864
"chr1",29091298,29122047,30750,"+","252881","Exoc3",-0.557377476488877,0.316691119325479,0.712544796044649
"chr1",29124674,29167417,42744,"-","24784","Slc9a3",-0.237085945768094,0.281349318032355,0.682175207462337
"chr1",29261255,29281134,19880,"-","361466","Tppp",-0.121542347771878,0.946347173802637,0.988138645256441
"chr1",29296334,29326897,30564,"-","499000","Zdhhc11",-0.0370149022279808,0.206109211747365,0.612362315364244
"chr1",29329974,29357017,27044,"-","308067","Brd9",-0.0763984440493639,0.417289241922165,0.777024988041179
"chr1",29357140,29402078,44939,"+","292206","Trip13",-0.0177282855329343,0.85022421464732,0.95696296231664
"chr1",29443980,29470820,26841,"+","308068","Nkd2",-0.166285224044945,0.782428909755986,0.936097970754182
"chr1",29472692,29526073,53382,"-","308069","Slc12a7",0.163762358087567,0.0584527073763903,0.391918768272788
"chr1",29586205,29604964,18760,"+","664630","Slc6a19",-0.246642308774225,0.848189758848237,0.95696296231664
"chr1",29608100,29621925,13826,"+","29323","Slc6a18",-0.247594052299029,0.787013436240768,0.938141584110489
"chr1",29638051,29658813,20763,"-","301965","Tert",-0.560144948070437,0.638487289155276,0.886982172905443
"chr1",29667545,29683530,15986,"-","316916","Clptm1l",-0.382468098030956,0.421616531310325,0.778742744665286
"chr1",29709443,29750413,40971,"-","24898","Slc6a3",-0.832203372881488,0.845726086611916,0.956784885337826
"chr1",29766070,29816401,50332,"-","361467","Lpcat1",-0.044977119206531,0.205575102016641,0.61184487237267
"chr1",29965481,29966577,1097,"-","364656","Mrpl36",-0.143734018612875,0.733269421331869,0.921962124706351
"chr1",30030561,30039549,8989,"-","306655","Irx4",0.115072632800521,0.0519149238118672,0.378998517949559
"chr1",30660960,30666378,5419,"-","306657","Irx2",-0.180608849795499,0.769549202821872,0.931742585687503
"chr1",31294615,31300444,5830,"+","306659","Irx1",-0.420751777650337,0.638641416472202,0.886982172905443
"chr1",32430436,32560494,130059,"+","306664","Adamts16",-0.0496580076733495,0.10711405477127,0.491590602697961
"chr1",33470064,33475724,5661,"-","290939","Med10",-0.0074528870866591,0.0952084427613537,0.470533841054835
"chr1",33548814,33589174,40361,"+","679949","Ube2ql1",-0.342423409076774,0.766255373177562,0.930932985873621
"chr1",33662139,33685862,23724,"-","361191","Nsun2",-0.0501801087842381,0.733801966481113,0.922049722282479
"chr1",33686470,33720463,33994,"+","24950","Srd5a1",0.0177913660068227,0.654705603779972,0.893015456639699
"chr1",33766638,33799433,32796,"+","306672","Tent4a",-0.0677534482970298,0.609465009492497,0.875036874051202
"chr1",34375911,34822236,446326,"+","81636","Adcy2",-0.235912783042172,0.60829068914627,0.874521371921697
"chr1",34858343,34866874,8532,"-","290946","Fastkd3",-0.18989583354382,0.824499597171069,0.951371473356346
"chr1",34867089,34898956,31868,"+","290947","Mtrr",-0.193716128172769,0.519532057927126,0.830203176656405
"chr1",34927301,34944109,16809,"-","680200","Zfp455l1",-0.0192363407502667,0.753039063629573,0.928095486708441
"chr1",35003999,35014326,10328,"-","498682","RGD1566325",0.343796577858092,0.83342750488971,0.954520692160152
"chr1",35020478,35033216,12739,"-","682870","LOC682870",-0.156084980242653,0.581861814632664,0.861764744330172
"chr1",39773403,39886958,113556,"+","171010","Ppp1r14c",-0.0316248386716856,0.840164742809382,0.95517394864027
"chr1",40004041,40019323,15283,"+","308129","Iyd",0.30077723098002,0.14090144007085,0.539874339198466
"chr1",40348684,40434063,85380,"+","679812","Plekhg1",-0.0851044836294783,0.674875811153194,0.901807390207867
"chr1",40444008,40632909,188902,"+","361472","Mthfd1l",-0.0941254913117733,0.972627710726823,0.994961985094224
"chr1",40730123,40819863,89741,"+","83425","Akap12",-0.148151164674382,0.640563872618738,0.887388985154156
"chr1",40827457,40834938,7482,"-","308126","Zbtb2",-0.4838144363793,0.00550392074566639,0.175193254685818
"chr1",40860464,40884019,23556,"-","292268","Rmnd1",-0.210166549893213,0.0266201248796889,0.295186964394773
"chr1",40894578,40918301,23724,"+","292267","Armt1",-0.179179695687856,0.487539793290257,0.815264220120527
"chr1",41236742,41495002,258261,"+","24890","Esr1",0.186266919974803,0.111581087382249,0.498831136384231
"chr1",42018137,42029410,11274,"+","292264","Myct1",0.0356643402799746,0.293116793620192,0.691558793071414
"chr1",42065138,42073218,8081,"+","117064","Vip",-0.168408215930678,0.559127762270243,0.849592493189514
"chr1",42196068,42202437,6370,"-","292263","Fbxo5",-0.0514984006443395,0.305836704007759,0.704518489550903
"chr1",42210582,42220834,10253,"-","361473","Mtrf1l",-0.00503613808407479,0.337874114636449,0.726321532807895
"chr1",42227620,42324609,96990,"-","308118","Rgs17",0.280794017944658,0.0275432659733699,0.296163300233227
"chr1",43160057,43413409,253353,"+","25601","Oprm1",-0.156733395032034,0.36665769486127,0.744943102559461
"chr1",43273318,43346804,73487,"-","361474","Ipcef1",-0.187174214113745,0.17555097533192,0.582219838980054
"chr1",43499273,43591630,92358,"-","308113","Cnksr3",0.0251004881511394,0.514443199112556,0.827374993939934
"chr1",43727794,43804978,77185,"+","245926","Scaf8",-0.178811413404833,0.449515155866947,0.792340526812781
"chr1",44119165,44161680,42516,"-","308140","Tfb1m",0.053024547482828,0.0410281590676036,0.351380368296321
"chr1",44133769,44134428,660,"+","680178","Cldn20",0.0586670379921072,0.140349865297269,0.539611751533445
"chr1",44238012,44302851,64840,"-","292279","Nox3",-0.00276077542378422,0.328217644707137,0.720056771414792
"chr1",45992706,46019481,26776,"-","292228","Tmem242",0.183259832263723,0.064674310690478,0.407011389704684
"chr1",45997845,45999268,1424,"-","369018","Ldhal6b",0.36976203863673,0.0623140486318769,0.40143608556713
"chr1",46069127,46330489,261363,"+","499014","Zdhhc14",0.00340258572641289,0.275686766132825,0.676445731713688
"chr1",46424968,46509037,84070,"+","683687","Snx9",-0.204659516172068,0.399258534998188,0.765018200817216
"chr1",46518709,46616017,97309,"+","84018","Synj2",-0.176474103824509,0.90152742261412,0.972696233451405
"chr1",46656938,46663512,6575,"+","502227","Gtf2h5",0.147547370964516,0.515257116064454,0.827688215296324
"chr1",46710735,46808570,97836,"+","499016","Tulp4",0.044473066374028,0.233628929043669,0.637287032174561
"chr1",46842517,46882675,40159,"+","502228","Tmem181",-0.193114517476535,0.426335141357431,0.781919648766736
"chr1",46887018,46893841,6824,"-","83462","Dynlt1",-0.298146052195486,0.2081869476093,0.614682317367295
"chr1",46911217,46967461,56245,"+","499017","Sytl3",0.0250241728145545,0.373298487558109,0.748029737315042
"chr1",46967961,47011505,43545,"-","54319","Ezr",0.0215212855540112,0.567458710009882,0.853537040298334
"chr1",47116168,47154232,38065,"-","361476","Rsph3",0.150305870275471,0.503085892533975,0.822485670335063
"chr1",47170725,47178755,8031,"-","308097","Tagap",0.0964866271473371,0.323496320881447,0.716477743731583
"chr1",47302722,47363593,60872,"+","308099","Fndc1",0.403620494225374,0.0112746500773873,0.220650901082423
"chr1",47638318,47645163,6846,"-","24787","Sod2",0.00327444346481687,0.532471367982898,0.835029634130779
"chr1",47665965,47691067,25103,"+","499020","Wtap",-0.0845491995935621,0.825122996315696,0.951371473356346
"chr1",47695833,47713879,18047,"+","308100","Acat2",-0.189182245627831,0.236365076005689,0.641135089245784
"chr1",47829062,47836744,7683,"-","24818","Tcp1",-0.0143729943724203,0.982754523764363,0.998361728149112
"chr1",47837169,47841986,4818,"+","292244","Mrpl18",0.0194188490916902,0.830757997974285,0.953614974740237
"chr1",47843224,47861675,18452,"+","361478","Pnldc1",0.136142004458722,0.88562118610383,0.968068142195108
"chr1",47872474,47873439,966,"-","404641","Mas1l",0.406371962949353,0.850600506394307,0.95696296231664
"chr1",47880309,47911500,31192,"+","25153","Mas1",0.436884254222799,0.00260716904693425,0.144230247021829
"chr1",47979109,48067501,88393,"+","25151","Igf2r",0.0111613439369759,0.140134629767491,0.539386810824889
"chr1",48076666,48103679,27014,"+","24904","Slc22a1",0.182557862633309,0.437875337090978,0.787706803218965
"chr1",48121061,48163258,42198,"-","29503","Slc22a2",0.212406560385554,0.928251251303447,0.981223679347291
"chr1",48235476,48324614,89139,"+","29504","Slc22a3",0.261537084962406,0.0356003802685033,0.329809796150419
"chr1",48325186,48367643,42458,"-","85253","Plg",-0.434491339678528,0.607564823750889,0.874367923794841
"chr1",48431873,48519358,87486,"+","308106","Map3k4",-0.0994405639823472,0.356351987736079,0.73706703125091
"chr1",48527322,48633223,105902,"-","170919","Agpat4",-0.128770142020454,0.640084791494675,0.887388985154156
"chr1",48690481,49882447,1191967,"-","56816","Prkn",0.0690968777663631,0.0100265996535072,0.218674834132598
"chr1",49882722,50305434,422713,"+","499021","Pacrg",-0.0659187493508879,0.964606515364473,0.992809350867227
"chr1",50385803,50386959,1157,"-","106182183","Cahm",-0.316203868721672,0.053877383996229,0.382751075006999
"chr1",50387698,50491155,103458,"+","499022","Qki",-0.383645495042755,0.00954432853998098,0.214883035061639
"chr1",51045264,51048339,3076,"+","292295","Pabpc6",-0.203318911084646,0.125705624984935,0.520567067725161
"chr1",51740328,51763989,23662,"-","681210","MGC94891",-0.349553147433162,0.527532277046404,0.833056407776225
"chr1",51770132,51953613,183482,"-","63885","Pde10a",0.213566000919399,0.0146103495342378,0.239962253518971
"chr1",52298099,52305864,7766,"-","292301","Tbxt",0.189076060981505,0.0833697912583565,0.448695635604473
"chr1",52318455,52373525,55071,"-","681288","T2",0.0121868556469373,0.629416861370845,0.882753981991818
"chr1",52402426,52403352,927,"-","361481","Prr18",-0.164024633971711,0.399828823001954,0.765687409532811
"chr1",52409687,52425583,15897,"-","292305","Sft2d1",0.0114584115051242,0.956812772975364,0.990815770964853
"chr1",52437747,52449369,11623,"-","171087","Mpc1",-0.237308953389483,0.675241720864554,0.90194406161166
"chr1",52476066,52498570,22505,"-","308163","Ccr6",-0.616499602717406,0.788349446980958,0.938141584110489
"chr1",52535156,52563955,28800,"-","683722","Cep43",0.257351909484507,0.313042995573165,0.711790512699089
"chr1",52585980,52603151,17172,"+","292306","Rnaset2",0.0359209102574207,0.206491983815094,0.612362315364244
"chr1",52771260,52906739,135480,"+","117269","Rps6ka2",0.174611695501325,0.00260229949642301,0.144230247021829
"chr1",52926953,52927912,960,"-","292310","Gpr31",0.210327958511204,0.0428757306061527,0.355788769199704
"chr1",52939092,52960833,21742,"+","308169","Tcp10b",0.0374362478381914,0.286510804179047,0.685539056958069
"chr1",52968428,52970206,1779,"-","292311","Ttll2",0.0748143450093994,0.0851803603909355,0.452960927730376
"chr1",53280367,53579596,299230,"+","292316","Smok2a",-0.00478318856684323,0.0845085881953386,0.451316781456319
"chr1",53905376,54034216,128841,"+","26955","Afdn",0.145500040215076,0.335957169775361,0.725181424564033
"chr1",54292484,54321356,28873,"+","685557","Vom2r7",-0.257955884967781,0.871470693182375,0.96320386138262
"chr1",54686330,54725985,39656,"+","685641","Vom2r8",-0.0679208730473324,0.938815778937309,0.9855290532236
"chr1",54858286,54872201,13916,"+","685666","Vom2r9",-0.62066511607593,0.925411262201038,0.980320602274512
"chr1",55181023,55189939,8917,"-","308212","Dact2",-0.108113963414979,0.0845530588928764,0.451378487561381
"chr1",55262530,55391695,129166,"+","292401","Smoc2",0.135397772910142,0.0940389811705733,0.469389692371915
"chr1",55670394,55699789,29396,"-","292406","Thbs2",-0.408510197302919,0.0372155099666213,0.337886884127135
"chr1",55950449,55953171,2723,"+","100125364","LOC100125364",-0.0233724107403772,0.95749337377303,0.990871164045894
"chr1",55952253,55968590,16338,"-","292404","Phf10",-0.0584275133599928,0.910259796659309,0.975513505218229
"chr1",55971335,55983164,11830,"-","365153","Dynlt2",-0.187263651440826,0.870144278682869,0.962922093117907
"chr1",56312062,56320174,8113,"-","84010","Dll1",0.346906933677675,0.0150692700680528,0.241249247053293
"chr1",56339129,56385064,45936,"+","308218","Fam120b",0.265339832914236,0.123430822132031,0.517293291599994
"chr1",56442681,56461680,19000,"-","94198","Psmb1",0.212490740060283,0.28857541066708,0.6876405177471
"chr1",56463618,56480428,16811,"+","117526","Tbp",0.157847408726113,0.486924596907962,0.815264220120527
"chr1",56484947,56490437,5491,"-","58934","Pdcd2",-0.606974581223481,0.678270115540556,0.903056164210348
"chr1",56505579,56525652,20074,"-","365155","Prdm9",0.105016930099526,0.25672526883287,0.659836952017935
"chr1",56664054,56728125,64072,"+","308215","Chd1",0.105662023760388,0.144742296328352,0.544181069216368
"chr1",58103132,58119397,16266,"+","308201","Riok2",0.347946444760039,0.0087803355795425,0.206342533779338
"chr1",58128961,58185964,57004,"+","292381","Lix1",0.470167539945132,0.0229764013982266,0.282284922666138
"chr1",58258643,58354544,95902,"-","171105","Lnpep",-0.0567569419012209,0.932750395566466,0.983547645718337
"chr1",58677015,58677084,70,"+","100314189","Mir99b",-0.144283164012085,0.8641072078096,0.961212587679776
"chr1",58677171,58677287,117,"-","100526599","Mir3596c",-0.16927414097446,0.732125528252956,0.921962124706351
"chr1",58677180,58677272,93,"+","100313991","Mirlet7e",-0.158593094520939,0.916946185864711,0.978068447994029
"chr1",58677626,58677710,85,"+","100314236","Mir125a",-0.125168570320697,0.835864791458629,0.954588896601787
"chr1",58677797,58688562,10766,"+","688452","Spaca6",-0.335019936709044,0.455979570933615,0.797051971186184
"chr1",58693411,58705397,11987,"-","282821","Has1",0.254181724720515,0.742208662485882,0.924134432138679
"chr1",58748266,58749473,1208,"-","292409","Fpr1",0.68692146348308,0.0105713258918695,0.218674834132598
"chr1",59027796,59075351,47556,"+","292414","Vom2r10",-0.277155338408235,0.568215631720147,0.853965122755953
"chr1",59498863,59518653,19791,"-","292417","Vom2r11",-0.213343454730017,0.262934158256484,0.663753183503416
"chr1",59686519,59687550,1032,"-","292419","Fpr2l1",0.54423129818919,0.108977646207212,0.494418377152738
"chr1",60032949,60033899,951,"+","100312665","Vom1r9",-0.0420759019865902,0.721100733243463,0.919979671633881
"chr1",60264367,60265317,951,"+","100312667","Vom1r13",1.06368989317993,0.89093416612572,0.970086434644021
"chr1",60540223,60559467,19245,"+","117281","Ppp2r1a",-0.0152471000303695,0.504344982929336,0.822893620409821
"chr1",60661804,60662751,948,"-","100312668","Vom1r16",0.744782676387023,0.290879933662844,0.689434550326577
"chr1",60770206,60771111,906,"+","100312945","Vom1r17",0.272441712597066,0.330640601962977,0.721390150219963
"chr1",61191746,61203997,12252,"+","308232","Zfp54",-0.190952905001429,0.260172956530707,0.661929062358275
"chr1",61284033,61314377,30345,"+","308236","Zfp53",0.0894443844621739,0.193348138747418,0.600821154780248
"chr1",61335270,61363105,27836,"+","361487","Zfp52",0.0164451361382753,0.331826054968371,0.722168207053682
"chr1",62022615,62045322,22708,"+","690566","Vom2r12",0.649639173403157,0.0665247709767362,0.41254827723865
"chr1",62022615,62179453,156839,"+","690593","Vom2r13",0.684310777176905,0.0727563820124924,0.427784134071204
"chr1",62820605,62834089,13485,"+","502285","Vom2r80",-0.393415631017751,0.934780942689045,0.984543332290073
"chr1",62962456,62984965,22510,"-","690661","Zfp40",-0.183463528797062,0.754117921868017,0.928528673506202
"chr1",63076440,63092260,15821,"-","690680","Vom2r15",0.527333233720423,0.0115336886896538,0.221187651134822
"chr1",63236378,63254508,18131,"+","690691","Vom2r16",0.16536335569734,0.00245170135227623,0.141220204971949
